_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,please_choose_one_of_the_reasons_below,which_category_does_this_term_belong_to,gs,please_choose_one_of_the_reasons_below_gold,term,values,which_category_does_this_term_belong_to_gold
1229988714,false,finalized,3,5/4/2017 11:29:29,"","tissue
tissue
tissue", tissue,,tissue histology ,"idc-nst, grade 3, na",
1229988715,false,finalized,3,5/4/2017 11:30:04,"","tissue
tissue
tissue", tissue,,tissue_grade ,"iii, iv, ii,v",
1229988716,false,finalized,3,5/4/2017 11:31:50,"","treatment
treatment
treatment", treatment,,cytokine treatment  ,"il13, il13 + il4, media, il-33, il-25",
1229988717,false,finalized,3,5/4/2017 11:54:47,"","disease
disease
disease", disease,,disease location  ,"ileal and colonic involvement, ileal involvement only, colonic involvement only",
1229988718,false,finalized,3,5/4/2017 11:48:39,"","disease
disease
disease", disease,,disease phenotype  ,"illeal crohn's disease, ulcerative colitis, no inflammatory bowel disease, stage iv melanoma",
1229988719,false,finalized,3,5/4/2017 11:40:46,"","tissue
tissue
tissue", tissue,,tissue and developmental stage ,immature seed coats dissected from seeds of 50-75 mg fresh weight,
1229988720,false,finalized,3,5/4/2017 11:27:06,"","cell_line
cell_line
cell_line", cell type,,background cell type  ,immortalized human bronchial epithelial cell,
1229988721,false,finalized,3,5/4/2017 11:35:40,"","cell_line
cell_line
cell_line", cell line,,cell line conditioning  ,"in vivo, in vitro",
1229988722,false,finalized,3,5/4/2017 11:30:13,"","treatment
treatment
treatment", treatment,,nature of treatment  ,"in vivo, in vitro con, in vivo con (age-matched), in vitro",
1229988723,false,finalized,3,5/4/2017 11:29:29,"","disease
disease
disease", disease,,aggressiveness of disease  ,"indolent, aggressive",
1229988724,false,finalized,3,5/4/2017 11:31:16,"","cell_line
cell_line
cell_line", cell line,,cell line subpopulation  ,"invasive, reference",
1229988725,false,finalized,3,5/4/2017 11:37:36,"","genotype
genotype
genotype", genotype,,host genotype/variation  ,"irradiated wild-type, irradiated tgfb1 heterozygote, sham-irradiated wild-type, sham-irradiated tgfb1 heterozygote",
1229988726,false,finalized,3,5/4/2017 11:23:00,"","tissue
tissue
tissue", tissue,,tissue grade ,"iv, iii, ii, v",
1229988727,false,finalized,3,5/4/2017 11:42:48,"","treatment
treatment
treatment", treatment,,treatment_category  ,"ivig responder_acute, ivig responder_after, ivig healthy controls, ivig non responder_acute, ivig non responder_after ivig",
1229988728,false,finalized,3,5/4/2017 11:45:18,"","strain
strain
strain", strain,,parent strain  ,"ja122, jir8094",
1229988729,false,finalized,3,5/4/2017 11:39:19,"","strain
strain
strain", strain,,strain info  ,"jax stock #000664, say995, say996, say841, ah13",
1229988730,false,finalized,3,5/4/2017 12:10:01,"","tissue
tissue
tissue", tissue,,landrace tissue ,jejunum,
1229988731,false,finalized,3,5/4/2017 11:41:11,"","treatment
treatment
treatment", treatment,,treatment drug  ,"jq1, dmso, --",
1229988732,false,finalized,3,5/4/2017 11:37:03,"","cell_line
cell_line
cell_line", cell line,,cell line name  ,"k-562 (atcc_ ccl-243__｢), a375p, tt-fhago2, mds-l, tt-ago2",
1229988733,false,finalized,3,5/4/2017 12:18:25,"","cell_line
cell_line
cell_line", cell line,,leukemia cell line  ,k562,
1229988734,false,finalized,3,5/4/2017 11:38:40,"","genotype
genotype
genotype", genotype,,genotype/genetic variation  ,"k5rta, epcam negative, epcam positive, k5rta tetotgfbeta",
1229988735,false,finalized,3,5/4/2017 11:40:10,"","strain
strain
strain", strain,,strain by4741-rco1  ,kanmx (mata his3__1 leu2__0 met15__0 ura3__0 rco1:kanmx),
1229988736,false,finalized,3,5/4/2017 11:38:04,"","strain
strain
strain", strain,,strain by4741-rpd3  ,kanmx (mata his3__1 leu2__0 met15__0 ura3__0 rpd3:kanmx),
1229988737,false,finalized,3,5/4/2017 11:35:53,"","strain
strain
strain", strain,,strain by4741-ume6  ,kanmx (mata his3__1 leu2__0 met15__0 ura3__0 ume6:kanmx),
1229988738,false,finalized,3,5/4/2017 11:19:12,"","strain
strain
strain", strain,,strain by4741-pho23  ,kanmx (mata his3_1 leu2_0 met15_0 ura3_0 pho3:kanmx),
1229988739,false,finalized,3,5/4/2017 11:35:57,"","strain
strain
strain", strain,,strain by4741-msn2  ,"kanmx/msn4:ura3/rpd3:leu2 (mata his3__1 leu2__0 met15__0 ura3__0 msn2:kanmx msn4:ura3 rpd3:leu2), kanmx/msn4:ura3 (mata his3__1 leu2__0 met15__0 ura3__0 msn2:kanmx msn4:ura3)",
1229988740,false,finalized,3,5/4/2017 11:26:59,"","tissue
tissue
tissue", tissue,,tissue/cell ,"kidney, testis, cerebellum, heart, brain",
1229988741,false,finalized,3,5/4/2017 11:36:16,"","strain
strain
strain", strain,,strain jam1  ,knockout of s,
1229988742,false,finalized,5,5/4/2017 11:43:41,"","strain
time
strain
strain
strain", strain,,strain tw14  ,knockout of the brpa gene via insertion of a erythromycin cassette,
1229988743,false,finalized,3,5/4/2017 11:39:08,"","strain
strain
strain", strain,,strain tw1  ,knockout of the ccpa homolog via insertion of a kanamycin cassette,
1229988744,false,finalized,3,5/4/2017 11:44:09,"","strain
strain
strain", strain,,bacterial strain used  ,"l. plantarum 299v msa mutant, l. plantarum 299v wildtype, I. plantarum 299v srt mutant",
1229988745,false,finalized,3,5/4/2017 11:36:00,"","strain
strain
strain", strain,,equivalent strain name  ,"l2r (25667r), l2(434) bu, l2rp+",
1229988746,false,finalized,7,5/4/2017 11:42:47,"","disease
disease
time
disease
time
disease
disease", disease,,disease phase  ,"late period, early period, control",
1229988747,false,finalized,3,5/4/2017 11:38:31,"","cell_line
cell_line
cell_line", cell line,,cell line derivation  ,"late stage embryos, 39-year-old parous japanese female diagnosed with endometrial adenocarcinoma stage 2., bone marrow",
1229988748,false,finalized,3,5/4/2017 11:33:59,"","time
time
time", time,,time of relapse  ,"late, very early, early",
1229988749,false,finalized,3,5/4/2017 11:38:34,"","tissue
tissue
tissue", tissue,,tissue harvested ,"leaf, root, tramp-c2re3 prostate orthotopic tumors, ts/a tumors 21 days after tumor challenge",
1229988750,false,finalized,3,5/4/2017 11:38:31,"","tissue
tissue
tissue", tissue,,a.thaliana tissue ,leaves,
1229988751,false,finalized,3,5/4/2017 11:22:06,"","disease
disease
disease", disease,,disease extension  ,"left-sided colitis, --, pancolitis",
1229988752,false,finalized,3,5/4/2017 11:37:48,"","treatment
treatment
treatment", treatment,,maternal treatment group  ,"leptin, control, restricted",
1229988753,false,finalized,7,5/4/2017 11:42:54,ambiguous,"strain
dontknow
strain
strain
strain
strain
strain", strain,,strain[background]  ,line-m,
1229988754,false,finalized,3,5/4/2017 11:37:51,"","cell_line
cell_line
cell_line", cell line,,cell line/clone  ,"line, clone fips5-7, clone fips2-10, clone fips1-14, clone fips6-3",
1229988755,false,finalized,3,5/4/2017 11:39:39,"","treatment
treatment
treatment", treatment,,treatment (short label)  ,"lis.dil, er.char 40%, lis 40%, mdl.diel, mdl.phen",
1229988756,false,finalized,3,5/4/2017 11:25:35,"","tissue
tissue
tissue", tissue,,cell tissue ,liver,
1229988757,false,finalized,3,5/4/2017 11:34:15,"","tissue
tissue
tissue", tissue,,tissue ,"liver, blood, whole blood, peripheral blood, lung",
1229988758,false,finalized,3,5/4/2017 11:36:52,"","tissue
tissue
tissue", tissue,,tissue derived ,"liver, skin, peripheral blood",
1229988759,false,finalized,3,5/4/2017 11:42:48,"","disease
disease
disease", disease,,patient disease status  ,"localized neuroblastoma, with a diagnosis of cyanotic tetralogy of fallot congenital heart disease, metastatic neuroblastoma, healthy young donor, normal",
1229988760,false,finalized,3,5/4/2017 11:25:35,"","disease
disease
disease", disease,,extent of disease  ,"localized, unknown, metastatic",
1229988761,false,finalized,3,5/4/2017 11:28:20,"","time
time
time", time,,time reference  ,"longitudinal, enrollment",
1229988762,false,finalized,3,5/4/2017 11:24:42,"","cell_line
cell_line
cell_line", cell line,,cell line traits  ,"loss of p53, loss of hormone receptors er and pr",
1229988763,false,finalized,3,5/4/2017 11:33:42,"","treatment
treatment
treatment", treatment,,pbmc treatment  ,"lps, conditioned, untreated, conditioned",
1229988764,false,finalized,3,5/4/2017 11:33:42,"","treatment
treatment
treatment", treatment,,treatment condition  ,"lps, control, oxpapc, na, constant dark conditions",
1229988765,false,finalized,3,5/4/2017 11:39:10,"","tissue
tissue
tissue", tissue,,tissue enriched for ,"ls1-np-ncr, ls1-np-t, ls1-np-cr",
1229988766,false,finalized,3,5/4/2017 11:35:42,"","disease
disease
disease", disease,,lung disease  ,"lung cancer (before surgical resection of lung cancer), none (no current or past lung cancer or non-cancerous nodule), non-cancerous lung nodule, none (after surgical resection of lung cancer)",
1229988767,false,finalized,3,5/4/2017 11:28:22,"","tissue
tissue
tissue", tissue,,# of tissue = 1 tissue ,"lung, liver",
1229988768,false,finalized,3,5/4/2017 11:41:17,"","strain
strain
strain", strain,,background strain(s)  ,lxt1xbalb/c,
1229988769,false,finalized,6,5/4/2017 11:42:26,"","tissue
tissue
treatment
tissue
tissue
tissue", tissue,,tissue_surgery ,"lymph_node, liver",
1229988770,false,finalized,3,5/4/2017 11:37:51,"","gendersex
gendersex
gendersex", gender,,gender (1#pfu_2) ,m,
1229988771,false,finalized,3,5/4/2017 11:36:16,"","gendersex
gendersex
gendersex", gender,,gender (1#pfu_1) ,m,
1229988772,false,finalized,3,5/4/2017 11:30:04,"","gendersex
gendersex
gendersex", sex,,recipient sex  ,"m, f",
1229988773,false,finalized,3,5/4/2017 11:34:00,"","gendersex
gendersex
gendersex", sex,,sex/mating type  ,"m, f",
1229988774,false,finalized,3,5/4/2017 11:36:59,"","gendersex
gendersex
gendersex", gender,,gender (male/female) ,"m, f, 1/1/2017",
1229988775,false,finalized,3,5/4/2017 11:32:42,"","gendersex
gendersex
gendersex", sex,,donor sex  ,"m, f, male, female, unknown",
1229988776,false,finalized,3,5/4/2017 11:35:41,"","treatment
treatment
treatment", treatment,,secondary treatment  ,"macrophage conditioned medium, thesc conditioned medium serum starved, serum starvation",
1229988777,false,finalized,5,5/4/2017 11:53:33,"","cell_line
cell_line
time
cell_line
cell_line", cell type,,cell type (sorted)  ,"macrophages, ntreg, itreg, ex-itreg",
1229988778,false,finalized,3,5/4/2017 11:41:16,"","gendersex
gendersex
gendersex", gender,,gender (mouse) ,male,
1229988779,false,finalized,3,5/4/2017 11:28:27,"","gendersex
gendersex
gendersex", gender,,gender of the clone ,male,
1229988780,false,finalized,3,5/4/2017 11:34:48,"","gendersex
gendersex
gendersex", gender,,gender (pup) ,male,
1229988781,false,finalized,3,5/4/2017 11:26:59,"","gendersex
gendersex
gendersex", gender,,xenograft recipient gender ,male,
1229988782,false,finalized,3,5/4/2017 11:39:27,"","gendersex
gendersex
gendersex", gender,,mouse model gender ,male,
1229988783,false,finalized,3,5/4/2017 11:24:22,"","gendersex
gendersex
gendersex", age,,agender ,male,
1229988784,false,finalized,3,5/4/2017 11:29:34,"","gendersex
gendersex
gendersex", sex,,sex of recipient mice  ,male,
1229988785,false,finalized,3,5/4/2017 11:39:18,"","gendersex
gendersex
gendersex", sex,,proband sex  ,male,
1229988786,false,finalized,7,5/4/2017 11:36:31,"","strain
gendersex
gendersex
strain
strain
strain
strain", strain,,strain c57bl/6  gender  ,male  age10 weeks  tissuesubstantia nigra(sn) disected bilaterally from six like-treated mice.,
1229988787,false,finalized,7,5/4/2017 11:57:50,"","gendersex
time
strain
gendersex
gendersex
gendersex
strain", gender,,strain c57bl/6 gender ,male  age10 weeks  tissuesubstantia nigra(sn) disected bilaterally from six like-treated mice.,
1229988788,false,finalized,7,5/4/2017 11:46:45,"","strain
gendersex
strain
gendersex
strain
gendersex
strain", strain,,strain c57bl/6 gender  ,male age10 weeks tissuesubstantia nigra(sn) disected bilaterally from six like-treated mice,
1229988789,false,finalized,3,5/4/2017 11:38:34,"","gendersex
gendersex
gendersex", gender,,ma4 gender ,male age10 weeks tissuesubstantia nigra(sn) disected bilaterally from six like-treated mice,
1229988790,false,finalized,3,5/4/2017 11:29:34,"","gendersex
gendersex
gendersex", gender,,gender of human sera ,"male, female",
1229988791,false,finalized,3,5/4/2017 11:40:51,"","gendersex
gendersex
gendersex", gender,,gender of baby ,"male, female",
1229988792,false,finalized,3,5/4/2017 11:40:41,"","gendersex
gendersex
gendersex", gender,,host gender ,"male, female",
1229988793,false,finalized,3,5/4/2017 11:32:33,"","gendersex
gendersex
gendersex", gender,,donor gender ,"male, female",
1229988794,false,finalized,7,5/4/2017 11:43:27,"","cell_line
cell_line
gendersex
cell_line
gendersex
gendersex
gendersex", gender,,cell line source gender ,"male, female",
1229988795,false,finalized,3,5/4/2017 11:33:19,"","gendersex
gendersex
gendersex", gender,,fetus gender ,"male, female",
1229988796,false,finalized,3,5/4/2017 11:32:08,"","gendersex
gendersex
gendersex", gender,,donor's  gender ,"male, female",
1229988797,false,finalized,7,5/4/2017 11:44:36,"","gendersex
cell_line
gendersex
cell_line
gendersex
cell_line
cell_line", cell line,,cell line source gender  ,"male, female",
1229988798,false,finalized,7,5/4/2017 11:44:09,"","genotype
gendersex
gendersex
gendersex
gendersex
genotype
genotype", sex,,genotyped sex  ,"male, female",
1229988799,false,finalized,3,5/4/2017 11:39:47,"","gendersex
gendersex
gendersex", sex,,mouse sex  ,"male, female",
1229988800,false,finalized,3,5/4/2017 11:44:09,"","gendersex
gendersex
gendersex", sex,,sex (gender)  ,"male, female",
1229988801,false,finalized,3,5/4/2017 11:36:48,"","gendersex
gendersex
gendersex", sex,,sex of patient  ,"male, female",
1229988802,false,finalized,7,5/4/2017 12:46:47,"","gendersex
genotype
gendersex
gendersex
genotype
genotype
genotype", genotype,,genotyped sex  ,"male, female",
1229988803,false,finalized,3,5/4/2017 11:37:57,"","gendersex
gendersex
gendersex", gender,,gender ,"male, female, m, f",
1229988804,false,finalized,3,5/4/2017 11:44:36,"","gendersex
gendersex
gendersex", gender,,subject gender ,"male, female, m, f",
1229988805,false,finalized,3,5/4/2017 11:25:36,"","gendersex
gendersex
gendersex", sex,,sex  ,"male, female, m, f, unknown",
1229988806,false,finalized,3,5/4/2017 11:36:30,"","gendersex
gendersex
gendersex", sex,,patient sex  ,"male, female, m, n/a, f",
1229988807,false,finalized,3,5/4/2017 11:24:00,"","gendersex
gendersex
gendersex", gender,,patient gender ,"male, female, n1, 1, 2",
1229988808,false,finalized,3,5/4/2017 11:33:59,"","gendersex
gendersex
gendersex", gender,,recipient gender ,"male, none, female",
1229988809,false,finalized,3,5/4/2017 11:33:42,"","tissue
tissue
tissue", tissue,,tissue origination ,"mammary gland, breast",
1229988810,false,finalized,3,5/4/2017 11:40:10,"","genotype
genotype
genotype", genotype,,relevant genotype  ,"mata, sth1td ubr1(delta), h- ura4-d18 leu1-32 ade6-704, rsc3-9myc, rpb1-1",
1229988811,false,finalized,3,5/4/2017 11:39:34,"","strain
strain
strain", strain,,strain sr954  ,mata/alpha  ira1:his3/ira1:leu2  ura3___52/ura3___52  leu2:hisg/leu2:hisg  his3:hisg/his3:hisg  prs316___ira1ra,
1229988812,false,finalized,3,5/4/2017 11:40:51,"","strain
strain
strain", strain,,strain sr595  ,mata/alpha  ira1:his3/ira1:leu2  ura3-52/ura3-52  leu2:hisg/leu2:hisg  his3:hisg/his3:hisg  prs316,
1229988813,false,finalized,3,5/4/2017 11:41:26,"","strain
strain
strain", strain,,strain sr563  ,mata/alpha  ira2:his3/ira2:leu2  ura3-52/ura3-52  leu2:hisg/leu2:hisg  his3:hisg/his3:hisg  prs316,
1229988814,false,finalized,3,5/4/2017 11:35:57,"","strain
strain
strain", strain,,strain sr957  ,mata/alpha  ras1:his3/ras1:his3  ras2delta/ras2delta  pde2:kanr/ pde2:kanr  ura3-52/ura3-52 leu2:hisg/leu2:hisg  his3:hisg/his3:hisg  trp1+/trp1:hisg,
1229988815,false,finalized,3,5/4/2017 11:23:00,"","strain
strain
strain", strain,,strain sr959  ,mata/alpha  ras1:his3/ras1:his3  ras2delta/ras2delta  pde2:kanr/ pde2:kanr  ura3-52/ura3-52 leu2:hisg/leu2:hisg  his3:hisg/his3:hisg  trp1+/trp1:hisg  prs315,
1229988816,false,finalized,3,5/4/2017 11:36:49,"","strain
strain
strain", strain,,strain sr453  ,"mata/alpha  ura3-52/ura3-52  prs316-ras2v19, mata/alpha  ura3___52/ura3___52  prs316___ras2v19",
1229988817,false,finalized,7,5/4/2017 11:34:54,examplesunclear,"strain
strain
dontknow
strain
strain
strain
strain", strain,,strain sr1187  ,mata/alpha ura3-52/ura3-52 prs316,
1229988818,false,finalized,3,5/4/2017 11:37:51,"","strain
strain
strain", strain,,strain sr753  ,mata/alpha ura3-52/ura3-52 prs316___ras2a22,
1229988819,false,finalized,3,5/4/2017 11:41:28,"","genotype
genotype
genotype", genotype,,pool genotype  ,mata/alpha ura3delta0 leu2delta his3delta1 lys2delta0/lys2 met15delta0/met15 can1delta:leu2-mfa1pr-his3/can1 xxx:kanmx/xxx,
1229988820,false,finalized,7,5/4/2017 11:40:18,"","gendersex
time
time
gendersex
gendersex
gendersex
gendersex", sex,,sexual maturity  ,mature,
1229988821,false,finalized,7,5/4/2017 11:40:47,"","strain
strain
genotype
strain
genotype
strain
genotype", strain,,strain/genotype variation  ,"mc58, grb2405cml128 hcm1-3ha:natmx4 (hcm1ha), cml128mata ura3-52 his4 leu2-3,112 trp1 (wt), mjrc07grb2405 teto7-hcm1-3ha:kanmx4 (tethcm1ha)",
1229988822,false,finalized,3,5/4/2017 11:35:40,"","tissue
tissue
tissue", tissue,,tissue-of-origin ,"melanoma, colon, renal, non-small cell lung, ovarian",
1229988823,false,finalized,3,5/4/2017 11:37:31,"","cell_line
cell_line
cell_line", cell line,,cell lineage  ,"mesoderm, ectoderm, endoderm, inner cell mass, international hapmap project - ceph/utah - european caucasion",
1229988824,false,finalized,3,5/4/2017 11:39:13,"","treatment
treatment
treatment", treatment,,peptide treatment  ,"metastin-10, control peptide",
1229988825,false,finalized,3,5/4/2017 11:40:33,"","tissue
tissue
tissue", tissue,,tissues ,"microdissected dental tissues from lower incisors, spleen and head kidney, spleen, normal spleen, cultured callus",
1229988826,false,finalized,3,5/4/2017 11:38:24,"","tissue
tissue
tissue", tissue,,tissue stage ,"mid-late/late luteal phase, fresh frozen tissue, basal state, ffpe, ovarian cancer tissue after treatment",
1229988827,false,finalized,3,5/4/2017 11:41:16,"","time
time
time", time,,sampling time group  ,"mid, early",
1229988828,false,finalized,3,5/4/2017 11:35:08,"","tissue
tissue
tissue", tissue,,tissue part ,middle region,
1229988829,false,finalized,3,5/4/2017 11:32:33,"","genotype
genotype
genotype", genotype,,genotype(breed)  ,"mix, greyhound, rottweiler, golden ret.",
1229988830,false,finalized,3,5/4/2017 11:29:06,"","strain
strain
strain", strain,,strain name  ,"mixed, common referencemixture of by4716 and, rm11-1a rna from glucose and ethanol conditions, 1254, (wild_type), wt, wt (a11311)",
1229988831,false,finalized,3,5/4/2017 11:26:55,"","cell_line
cell_line
cell_line", cell type,,tumor cell type  ,"mixed, epithelioid, na, the rat-derived c6 glioma cell line was obtained from the american type culture collection (manassas, va). the cells were routinely maintained in dmem supplemented with l-glutamine, 1% penicillin/streptomycin solution, and 10% fbs in a humidified co2 incubator at 37 __c., neuroblastoma",
1229988832,false,finalized,3,5/4/2017 11:32:35,"","disease
disease
disease", disease,,disease_severity  ,"moderate, healthy, severe, mild, unclassified",
1229988833,false,finalized,3,5/4/2017 11:32:51,"","cell_line
cell_line
cell_line", cell line,,originating cell line  ,"molt-4, pc-3/m, rxf 393, uacc-62, a549",
1229988835,false,finalized,3,5/4/2017 12:03:19,"","cell_line
cell_line
cell_line", cell type,,host cell type  ,"monocyte derived dendritic cells (mddcs), enucleated mii oocytes, t lymphocyte",
1229988836,false,finalized,3,5/4/2017 11:32:42,"","cell_line
cell_line
cell_line", cell line,,cell line(s)  ,"mouse es cells and human fibroblast, human fibroblast",
1229988837,false,finalized,3,5/4/2017 11:31:22,"","treatment
treatment
treatment", treatment,,antibody treatment  ,"mouse igg, 228b/c, 228b/c + 11h4, none, 11h4",
1229988838,false,finalized,3,5/4/2017 11:40:33,"","cell_line
cell_line
cell_line", cell type,,source cell type  ,"mouse mammary epithelial cells, human embryonic stem cells (hescs), circulating tumor cells, csf, mouse embryonic fibroblast (mef)",
1229988839,false,finalized,3,5/4/2017 11:36:25,"","disease
disease
disease", disease,,disease category  ,"mpn_pmf, blast phase_pmf, mpn_et, mpn_pv, blast phase_et",
1229988840,false,finalized,3,5/4/2017 11:41:11,"","treatment
treatment
treatment", treatment,,vaccine or treatment  ,"mrkad5/hiv, mrkad5 at 20000 virus particles/cell, mock",
1229988841,false,finalized,3,5/4/2017 11:36:43,"","genotype
genotype
genotype", genotype,,maternal genotype  ,"msh22, flagstaff 14, ms, lw, rpa-70-egfp/+",
1229988842,false,finalized,3,5/4/2017 11:33:38,"","treatment
treatment
treatment", treatment,,rnai treatment  ,"msl2 rnai, control gfp rnai, xrn-1, mes-4, tspan-17 shrna",
1229988843,false,finalized,3,5/4/2017 11:30:04,"","tissue
tissue
tissue", tissue,,tissue morphology ,"mucosa, colonic crypt epithelial cells",
1229988844,false,finalized,3,5/4/2017 11:34:48,"","strain
strain
strain", strain,,strain_description  ,"mutant strain unable to discharge trichocysts. less background in deciliation experiments, stock 37c09, wild type, wild type mating type vii, wild type mating type viii",
1229988845,false,finalized,3,5/4/2017 11:38:04,"","treatment
treatment
treatment", treatment,,transcription factor treatment  ,"myocd, nkx2.5, hand2, gata4, no tf",
1229988846,false,finalized,3,5/4/2017 11:26:02,"","tissue
tissue
tissue", tissue,,tissue/cell line [c] ,"myometrium, mda-mb231 cells, prostate gland, endometrium, endometrium/ovary",
1229988847,false,finalized,3,5/4/2017 11:32:51,"","time
time
time", time,,sampling date and time  ,n/a,
1229988848,false,finalized,3,5/4/2017 11:25:02,"","time
time
time", time,,time interval fromc (months)  ,n/a,
1229988849,false,finalized,3,5/4/2017 11:36:00,"","disease
disease
disease", disease,,residual disease  ,"n/a, < 1 cm, no",
1229988850,false,finalized,6,5/4/2017 11:41:14,"","time
time
gendersex
time
time
time", age,,age of onset (years) ,"n/a, 25, 22, 14, 17",
1229988851,false,finalized,3,5/4/2017 11:29:25,"","time
time
time", age,,age at first birth ,"n/a, 26, 25, 28, 23",
1229988852,false,finalized,3,5/4/2017 11:32:08,"","time
time
time", age,,maternal age ,"n/a, 27 ,29, 24, 30",
1229988853,false,finalized,3,5/4/2017 11:40:22,"","time
time
time", age,,treatment start age ,"n/a, 44 days",
1229988854,false,finalized,3,5/4/2017 11:19:12,"","treatment
treatment
treatment", treatment,,treatment start age  ,"n/a, 44 days",
1229988855,false,finalized,3,5/4/2017 12:10:01,"","time
time
time", age,,age at dx (years) ,"n/a, 5, 6.6, 6.4, 3.9",
1229988856,false,finalized,3,5/4/2017 11:36:49,"","time
time
time", age,,mean age years (range) ,"n/a, 62.75 (56-68)",
1229988857,false,finalized,3,5/4/2017 11:35:40,"","time
time
time", age,,age-at-onset ,"n/a, 65, 45, 48",
1229988858,false,finalized,3,5/4/2017 11:32:31,"","treatment
treatment
treatment", treatment,,c systemic treatment  ,"n/a, chemotherapy - tamoxifen, chemotherapy, tamoxifen, no",
1229988859,false,finalized,3,5/4/2017 11:44:09,"","genotype
genotype
genotype", genotype,,hcv genotype  ,"n/a, genotype 1b, 1",
1229988860,false,finalized,3,5/4/2017 11:40:22,"","treatment
treatment
treatment", treatment,,c local treatment  ,"n/a, mastectomy, breast conserving surgery",
1229988861,false,finalized,3,5/4/2017 11:34:13,"","treatment
treatment
treatment", treatment,,lithium treatment  ,"n/a, no, yes",
1229988862,false,finalized,3,5/4/2017 11:25:42,"","treatment
treatment
treatment", treatment,,valproate treatment  ,"n/a, no, yes",
1229988863,false,finalized,3,5/4/2017 11:36:56,"","cell_line
cell_line
cell_line", cell line,,growth pattern of cell line  ,"n/a, sclc-classic, sclc-variant",
1229988864,false,finalized,3,5/4/2017 11:38:09,"","disease
disease
disease", disease,,disease severity  ,"n/a, severe, mild, not applicable, 7 (p)",
1229988865,false,finalized,3,5/4/2017 11:45:43,"","time
time
time", time,,time measured post wounding  ,"n/a, two hours, 30 min",
1229988866,false,finalized,3,5/4/2017 11:39:10,"","strain
strain
strain", strain,,strain (cy3)  ,n2,
1229988867,false,finalized,3,5/4/2017 11:40:51,"","strain
strain
strain", strain,,strain (cy5)  ,"n2, ss186",
1229988868,false,finalized,3,5/4/2017 11:39:27,"","genotype
genotype
genotype", genotype,,rb genotype/variation  ,"n750f,wt,loh, ko",
1229988869,false,finalized,3,5/4/2017 11:27:22,"","time
time
time", time,,survival time (years)  ,na,
1229988870,false,finalized,3,5/4/2017 11:45:18,"","time
time
time", time,,survival time in months  ,na,
1229988871,false,finalized,3,5/4/2017 11:38:35,"","treatment
treatment
treatment", treatment,,treatment response  ,"na ,responder, nonresponder, fl_responder, partial response",
1229988872,false,finalized,3,5/4/2017 11:37:25,"","treatment
treatment
treatment", treatment,,treatment response in vitro  ,"na, 0, 1",
1229988873,false,finalized,6,5/4/2017 11:36:43,"","time
treatment
time
time
time
time", time,,time to treatment (days)  ,"na, 0, 31, 230, 1624",
1229988874,false,finalized,3,5/4/2017 11:30:57,"","time
time
time", time,,timetofirstszmin  ,"na, 0, 330, 57, 115",
1229988875,false,finalized,3,5/4/2017 11:31:27,"","time
time
time", time,,time post-treatment  ,"na, 1 day, 7 day, 0 day, control",
1229988876,false,finalized,3,5/4/2017 11:32:37,"","time
time
time", age,,age at diagnosis (years) ,"na, 12, 5, 3, 14",
1229988877,false,finalized,3,5/4/2017 11:31:17,"","time
time
time", treatment,,time to treatment (days)  ,"na, 1624, 31, 230, 0",
1229988878,false,finalized,3,5/4/2017 11:33:38,"","time
time
time", time,,time2lr  ,"na, 2.2, 4.6, 3.1, 4.2",
1229988879,false,finalized,3,5/4/2017 11:35:37,"","time
time
time", time,,overall survival time_days  ,"na, 2211, 2225",
1229988880,false,finalized,3,5/4/2017 11:36:11,"","time
time
time", age,,age at incident ,"na, 24, 17, 54, 15",
1229988881,false,finalized,3,5/4/2017 11:37:59,"","time
time
time", time,,recurrence free time (months)  ,"na, 25, 32.13, 31.97, 38.3",
1229988882,false,finalized,3,5/4/2017 11:38:09,"","time
time
time", age,,age  (months) ,"na, 28, 12, 8, 11",
1229988883,false,finalized,3,5/4/2017 11:29:23,"","time
time
time", age,,age (months) ,"na, 28, 12, 8, 11",
1229988884,false,finalized,3,5/4/2017 11:31:16,"","time
time
time", time,,overall survival time  ,"na, 40, 20, 37, 36",
1229988885,false,finalized,7,5/4/2017 11:50:22,nofit,"dontknow
time
time
time
gendersex
time
time", age,,ageyear ,"na, 49, 48, 46, 42",
1229988886,false,finalized,3,5/4/2017 11:26:59,"","disease
disease
disease", disease,,disease activity (das28_v3)  ,"na, 5.13, 3.69, 3.87, 3.26",
1229988887,false,finalized,3,5/4/2017 11:58:57,"","time
time
time", time,,dfs time  ,"na, 5.58, 4, 5.83, 4.67",
1229988888,false,finalized,3,5/4/2017 11:44:31,"","time
time
time", time,,dss time  ,"na, 5.58, 5, 5.83, 1.96",
1229988889,false,finalized,3,5/4/2017 11:35:53,"","disease
disease
disease", disease,,disease activity (das28_v1)  ,"na, 6.04, 5.52, 4.06, 4.33",
1229988890,false,finalized,7,5/4/2017 12:46:47,"nofit
nofit
examplesunclear
unsure","time
dontknow
time
dontknow
dontknow
dontknow
time", age,,ageatsampling ,"na, 66, 42, 38, 62",
1229988891,false,finalized,3,5/4/2017 11:38:24,"","time
time
time", age,,age.at.diagnosis ,"na, 68, 70, 78, 73",
1229988892,false,finalized,3,5/4/2017 12:10:01,"","time
time
time", age,,age of biopsy ,"na, 73 days, 75 days, 54 days, 3 years",
